# Renewables.ninja Solar PV (Point API) - 52.463, -1.994 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""52.46348915344535"""," ""lon"": ""-1.9943627498566803"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""125"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
11/02/2019 22:00,11/02/2019 22:00,0,0,0,0.253,,,,,,,,,,,,,
11/02/2019 23:00,11/02/2019 23:00,0,0,0,0.177,,,,,,,,,,,,,
12/02/2019 00:00,12/02/2019 00:00,0,0,0,0.387,,,,,,,,,,,,,
12/02/2019 01:00,12/02/2019 01:00,0,0,0,1.022,,,,,,,,,,,,,
12/02/2019 02:00,12/02/2019 02:00,0,0,0,1.757,,,,,,,,,,,,,
12/02/2019 03:00,12/02/2019 03:00,0,0,0,1.646,,,,,,,,,,,,,
12/02/2019 04:00,12/02/2019 04:00,0,0,0,1.413,,,,,,,,,,,,,
12/02/2019 05:00,12/02/2019 05:00,0,0,0,1.568,,,,,,,,,,,,,
12/02/2019 06:00,12/02/2019 06:00,0,0,0,2.129,,,,,,,,,,,,,
12/02/2019 07:00,12/02/2019 07:00,0,0,0.002,2.698,,,,,,,,,,,,,
12/02/2019 08:00,12/02/2019 08:00,0.01,0.002,0.019,3.424,,,,,,,,,,,,,
12/02/2019 09:00,12/02/2019 09:00,0.033,0.003,0.045,4.216,,,,,,,,,,,,,
12/02/2019 10:00,12/02/2019 10:00,0.074,0.008,0.085,5.17,,,,,,,,,,,,,
12/02/2019 11:00,12/02/2019 11:00,0.12,0.016,0.125,6.169,,,,,,,,,,,,,
12/02/2019 12:00,12/02/2019 12:00,0.135,0.019,0.139,7.052,,,,,,,,,,,,,
12/02/2019 13:00,12/02/2019 13:00,0.106,0.01,0.117,7.669,,,,,,,,,,,,,
12/02/2019 14:00,12/02/2019 14:00,0.07,0.004,0.085,7.943,,,,,,,,,,,,,
12/02/2019 15:00,12/02/2019 15:00,0.037,0.001,0.052,7.851,,,,,,,,,,,,,
12/02/2019 16:00,12/02/2019 16:00,0.007,0,0.017,7.23,,,,,,,,,,,,,
12/02/2019 17:00,12/02/2019 17:00,0,0,0,6.619,,,,,,,,,,,,,
12/02/2019 18:00,12/02/2019 18:00,0,0,0,6.615,,,,,,,,,,,,,
12/02/2019 19:00,12/02/2019 19:00,0,0,0,6.671,,,,,,,,,,,,,
12/02/2019 20:00,12/02/2019 20:00,0,0,0,6.541,,,,,,,,,,,,,
12/02/2019 21:00,12/02/2019 21:00,0,0,0,6.377,,,,,,,,,,,,,
12/02/2019 22:00,12/02/2019 22:00,0,0,0,6.275,,,,,,,,,,,,,
12/02/2019 23:00,12/02/2019 23:00,0,0,0,6.19,,,,,,,,,,,,,
13/02/2019 00:00,13/02/2019 00:00,0,0,0,6.106,,,,,,,,,,,,,
13/02/2019 01:00,13/02/2019 01:00,0,0,0,6.022,,,,,,,,,,,,,
13/02/2019 02:00,13/02/2019 02:00,0,0,0,5.987,,,,,,,,,,,,,
13/02/2019 03:00,13/02/2019 03:00,0,0,0,5.942,,,,,,,,,,,,,
13/02/2019 04:00,13/02/2019 04:00,0,0,0,5.942,,,,,,,,,,,,,
13/02/2019 05:00,13/02/2019 05:00,0,0,0,5.843,,,,,,,,,,,,,
13/02/2019 06:00,13/02/2019 06:00,0,0,0,5.708,,,,,,,,,,,,,
13/02/2019 07:00,13/02/2019 07:00,0,0.001,0.004,5.539,,,,,,,,,,,,,
13/02/2019 08:00,13/02/2019 08:00,0.023,0.006,0.031,5.675,,,,,,,,,,,,,
13/02/2019 09:00,13/02/2019 09:00,0.083,0.021,0.082,6.19,,,,,,,,,,,,,
13/02/2019 10:00,13/02/2019 10:00,0.169,0.058,0.135,7.194,,,,,,,,,,,,,
13/02/2019 11:00,13/02/2019 11:00,0.228,0.096,0.161,8.276,,,,,,,,,,,,,
13/02/2019 12:00,13/02/2019 12:00,0.277,0.15,0.162,9.177,,,,,,,,,,,,,
13/02/2019 13:00,13/02/2019 13:00,0.244,0.133,0.143,9.75,,,,,,,,,,,,,
13/02/2019 14:00,13/02/2019 14:00,0.156,0.063,0.119,9.78,,,,,,,,,,,,,
13/02/2019 15:00,13/02/2019 15:00,0.068,0.009,0.079,9.159,,,,,,,,,,,,,
13/02/2019 16:00,13/02/2019 16:00,0.012,0,0.023,7.447,,,,,,,,,,,,,
13/02/2019 17:00,13/02/2019 17:00,0,0,0,5.99,,,,,,,,,,,,,
13/02/2019 18:00,13/02/2019 18:00,0,0,0,5.364,,,,,,,,,,,,,
13/02/2019 19:00,13/02/2019 19:00,0,0,0,4.716,,,,,,,,,,,,,
13/02/2019 20:00,13/02/2019 20:00,0,0,0,4.597,,,,,,,,,,,,,
13/02/2019 21:00,13/02/2019 21:00,0,0,0,4.561,,,,,,,,,,,,,
13/02/2019 22:00,13/02/2019 22:00,0,0,0,4.296,,,,,,,,,,,,,
13/02/2019 23:00,13/02/2019 23:00,0,0,0,4.17,,,,,,,,,,,,,
14/02/2019 00:00,14/02/2019 00:00,0,0,0,4.09,,,,,,,,,,,,,
14/02/2019 01:00,14/02/2019 01:00,0,0,0,4.011,,,,,,,,,,,,,
14/02/2019 02:00,14/02/2019 02:00,0,0,0,3.871,,,,,,,,,,,,,
14/02/2019 03:00,14/02/2019 03:00,0,0,0,3.685,,,,,,,,,,,,,
14/02/2019 04:00,14/02/2019 04:00,0,0,0,3.475,,,,,,,,,,,,,
14/02/2019 05:00,14/02/2019 05:00,0,0,0,3.256,,,,,,,,,,,,,
14/02/2019 06:00,14/02/2019 06:00,0,0,0,2.923,,,,,,,,,,,,,
14/02/2019 07:00,14/02/2019 07:00,0,0.001,0.004,2.596,,,,,,,,,,,,,
14/02/2019 08:00,14/02/2019 08:00,0.025,0.007,0.032,2.626,,,,,,,,,,,,,
14/02/2019 09:00,14/02/2019 09:00,0.101,0.032,0.087,3.162,,,,,,,,,,,,,
14/02/2019 10:00,14/02/2019 10:00,0.277,0.17,0.135,4.5,,,,,,,,,,,,,
14/02/2019 11:00,14/02/2019 11:00,0.54,0.528,0.086,6.428,,,,,,,,,,,,,
14/02/2019 12:00,14/02/2019 12:00,0.484,0.475,0.076,8.184,,,,,,,,,,,,,
14/02/2019 13:00,14/02/2019 13:00,0.364,0.337,0.074,9.461,,,,,,,,,,,,,
14/02/2019 14:00,14/02/2019 14:00,0.214,0.174,0.069,9.869,,,,,,,,,,,,,
14/02/2019 15:00,14/02/2019 15:00,0.069,0.03,0.059,9.206,,,,,,,,,,,,,
14/02/2019 16:00,14/02/2019 16:00,0.014,0,0.026,6.291,,,,,,,,,,,,,
14/02/2019 17:00,14/02/2019 17:00,0,0,0,4.278,,,,,,,,,,,,,
14/02/2019 18:00,14/02/2019 18:00,0,0,0,3.821,,,,,,,,,,,,,
14/02/2019 19:00,14/02/2019 19:00,0,0,0,3.285,,,,,,,,,,,,,
14/02/2019 20:00,14/02/2019 20:00,0,0,0,2.602,,,,,,,,,,,,,
14/02/2019 21:00,14/02/2019 21:00,0,0,0,2.143,,,,,,,,,,,,,
14/02/2019 22:00,14/02/2019 22:00,0,0,0,2.67,,,,,,,,,,,,,
14/02/2019 23:00,14/02/2019 23:00,0,0,0,2.937,,,,,,,,,,,,,
15/02/2019 00:00,15/02/2019 00:00,0,0,0,2.535,,,,,,,,,,,,,
15/02/2019 01:00,15/02/2019 01:00,0,0,0,2.305,,,,,,,,,,,,,
15/02/2019 02:00,15/02/2019 02:00,0,0,0,2.519,,,,,,,,,,,,,
15/02/2019 03:00,15/02/2019 03:00,0,0,0,2.525,,,,,,,,,,,,,
15/02/2019 04:00,15/02/2019 04:00,0,0,0,2.471,,,,,,,,,,,,,
15/02/2019 05:00,15/02/2019 05:00,0,0,0,2.557,,,,,,,,,,,,,
15/02/2019 06:00,15/02/2019 06:00,0,0,0,2.606,,,,,,,,,,,,,
15/02/2019 07:00,15/02/2019 07:00,0.001,0.002,0.006,2.668,,,,,,,,,,,,,
15/02/2019 08:00,15/02/2019 08:00,0.035,0.012,0.038,3.326,,,,,,,,,,,,,
15/02/2019 09:00,15/02/2019 09:00,0.235,0.151,0.11,4.653,,,,,,,,,,,,,
15/02/2019 10:00,15/02/2019 10:00,0.365,0.283,0.123,6.488,,,,,,,,,,,,,
15/02/2019 11:00,15/02/2019 11:00,0.489,0.46,0.098,8.572,,,,,,,,,,,,,
15/02/2019 12:00,15/02/2019 12:00,0.475,0.467,0.079,10.485,,,,,,,,,,,,,
15/02/2019 13:00,15/02/2019 13:00,0.36,0.335,0.075,11.532,,,,,,,,,,,,,
15/02/2019 14:00,15/02/2019 14:00,0.214,0.176,0.07,11.745,,,,,,,,,,,,,
15/02/2019 15:00,15/02/2019 15:00,0.071,0.031,0.06,10.97,,,,,,,,,,,,,
15/02/2019 16:00,15/02/2019 16:00,0.015,0,0.028,8.679,,,,,,,,,,,,,
15/02/2019 17:00,15/02/2019 17:00,0,0,0,6.972,,,,,,,,,,,,,
15/02/2019 18:00,15/02/2019 18:00,0,0,0,6.557,,,,,,,,,,,,,
15/02/2019 19:00,15/02/2019 19:00,0,0,0,5.871,,,,,,,,,,,,,
15/02/2019 20:00,15/02/2019 20:00,0,0,0,5.442,,,,,,,,,,,,,
15/02/2019 21:00,15/02/2019 21:00,0,0,0,5.141,,,,,,,,,,,,,
15/02/2019 22:00,15/02/2019 22:00,0,0,0,4.826,,,,,,,,,,,,,
15/02/2019 23:00,15/02/2019 23:00,0,0,0,4.71,,,,,,,,,,,,,
16/02/2019 00:00,16/02/2019 00:00,0,0,0,4.785,,,,,,,,,,,,,
16/02/2019 01:00,16/02/2019 01:00,0,0,0,5.029,,,,,,,,,,,,,
16/02/2019 02:00,16/02/2019 02:00,0,0,0,5.087,,,,,,,,,,,,,
16/02/2019 03:00,16/02/2019 03:00,0,0,0,5.297,,,,,,,,,,,,,
16/02/2019 04:00,16/02/2019 04:00,0,0,0,5.499,,,,,,,,,,,,,
16/02/2019 05:00,16/02/2019 05:00,0,0,0,5.716,,,,,,,,,,,,,
16/02/2019 06:00,16/02/2019 06:00,0,0,0,5.827,,,,,,,,,,,,,
16/02/2019 07:00,16/02/2019 07:00,0.007,0.006,0.01,5.874,,,,,,,,,,,,,
16/02/2019 08:00,16/02/2019 08:00,0.068,0.029,0.057,7.109,,,,,,,,,,,,,
16/02/2019 09:00,16/02/2019 09:00,0.194,0.104,0.118,8.459,,,,,,,,,,,,,
16/02/2019 10:00,16/02/2019 10:00,0.297,0.188,0.147,9.814,,,,,,,,,,,,,
16/02/2019 11:00,16/02/2019 11:00,0.429,0.352,0.139,10.961,,,,,,,,,,,,,
16/02/2019 12:00,16/02/2019 12:00,0.285,0.156,0.169,11.518,,,,,,,,,,,,,
16/02/2019 13:00,16/02/2019 13:00,0.163,0.039,0.152,11.487,,,,,,,,,,,,,
16/02/2019 14:00,16/02/2019 14:00,0.068,0.005,0.084,11.088,,,,,,,,,,,,,
16/02/2019 15:00,16/02/2019 15:00,0.032,0.001,0.048,10.699,,,,,,,,,,,,,
16/02/2019 16:00,16/02/2019 16:00,0.005,0,0.014,10.226,,,,,,,,,,,,,
16/02/2019 17:00,16/02/2019 17:00,0,0,0,9.788,,,,,,,,,,,,,
16/02/2019 18:00,16/02/2019 18:00,0,0,0,9.411,,,,,,,,,,,,,
16/02/2019 19:00,16/02/2019 19:00,0,0,0,8.974,,,,,,,,,,,,,
16/02/2019 20:00,16/02/2019 20:00,0,0,0,8.574,,,,,,,,,,,,,
16/02/2019 21:00,16/02/2019 21:00,0,0,0,8.274,,,,,,,,,,,,,
16/02/2019 22:00,16/02/2019 22:00,0,0,0,8.139,,,,,,,,,,,,,
16/02/2019 23:00,16/02/2019 23:00,0,0,0,8.099,,,,,,,,,,,,,
17/02/2019 00:00,17/02/2019 00:00,0,0,0,7.936,,,,,,,,,,,,,
17/02/2019 01:00,17/02/2019 01:00,0,0,0,7.406,,,,,,,,,,,,,
17/02/2019 02:00,17/02/2019 02:00,0,0,0,6.508,,,,,,,,,,,,,
17/02/2019 03:00,17/02/2019 03:00,0,0,0,5.998,,,,,,,,,,,,,
17/02/2019 04:00,17/02/2019 04:00,0,0,0,5.623,,,,,,,,,,,,,
17/02/2019 05:00,17/02/2019 05:00,0,0,0,5.295,,,,,,,,,,,,,
17/02/2019 06:00,17/02/2019 06:00,0,0,0,4.854,,,,,,,,,,,,,
17/02/2019 07:00,17/02/2019 07:00,0.007,0.007,0.01,4.829,,,,,,,,,,,,,
17/02/2019 08:00,17/02/2019 08:00,0.11,0.062,0.068,5.567,,,,,,,,,,,,,
17/02/2019 09:00,17/02/2019 09:00,0.142,0.057,0.107,6.678,,,,,,,,,,,,,
17/02/2019 10:00,17/02/2019 10:00,0.171,0.058,0.137,8.002,,,,,,,,,,,,,
17/02/2019 11:00,17/02/2019 11:00,0.24,0.104,0.167,9.537,,,,,,,,,,,,,
17/02/2019 12:00,17/02/2019 12:00,0.271,0.14,0.168,10.983,,,,,,,,,,,,,
17/02/2019 13:00,17/02/2019 13:00,0.253,0.144,0.145,11.76,,,,,,,,,,,,,
17/02/2019 14:00,17/02/2019 14:00,0.191,0.11,0.112,11.806,,,,,,,,,,,,,
17/02/2019 15:00,17/02/2019 15:00,0.076,0.013,0.084,11.004,,,,,,,,,,,,,
17/02/2019 16:00,17/02/2019 16:00,0.019,0,0.032,9.549,,,,,,,,,,,,,
17/02/2019 17:00,17/02/2019 17:00,0,0,0,8.12,,,,,,,,,,,,,
17/02/2019 18:00,17/02/2019 18:00,0,0,0,7.478,,,,,,,,,,,,,
17/02/2019 19:00,17/02/2019 19:00,0,0,0,6.848,,,,,,,,,,,,,
17/02/2019 20:00,17/02/2019 20:00,0,0,0,6.526,,,,,,,,,,,,,
17/02/2019 21:00,17/02/2019 21:00,0,0,0,6.11,,,,,,,,,,,,,
17/02/2019 22:00,17/02/2019 22:00,0,0,0,6.086,,,,,,,,,,,,,
17/02/2019 23:00,17/02/2019 23:00,0,0,0,6.029,,,,,,,,,,,,,
18/02/2019 00:00,18/02/2019 00:00,0,0,0,5.907,,,,,,,,,,,,,
18/02/2019 01:00,18/02/2019 01:00,0,0,0,5.82,,,,,,,,,,,,,
18/02/2019 02:00,18/02/2019 02:00,0,0,0,5.784,,,,,,,,,,,,,
18/02/2019 03:00,18/02/2019 03:00,0,0,0,5.786,,,,,,,,,,,,,
18/02/2019 04:00,18/02/2019 04:00,0,0,0,5.713,,,,,,,,,,,,,
18/02/2019 05:00,18/02/2019 05:00,0,0,0,5.642,,,,,,,,,,,,,
18/02/2019 06:00,18/02/2019 06:00,0,0,0,5.588,,,,,,,,,,,,,
18/02/2019 07:00,18/02/2019 07:00,0.001,0.001,0.006,5.643,,,,,,,,,,,,,
18/02/2019 08:00,18/02/2019 08:00,0.019,0.003,0.03,6.031,,,,,,,,,,,,,
18/02/2019 09:00,18/02/2019 09:00,0.043,0.004,0.056,6.63,,,,,,,,,,,,,
18/02/2019 10:00,18/02/2019 10:00,0.076,0.007,0.088,7.366,,,,,,,,,,,,,
18/02/2019 11:00,18/02/2019 11:00,0.104,0.01,0.115,7.986,,,,,,,,,,,,,
18/02/2019 12:00,18/02/2019 12:00,0.114,0.01,0.125,8.315,,,,,,,,,,,,,
18/02/2019 13:00,18/02/2019 13:00,0.1,0.008,0.114,8.38,,,,,,,,,,,,,
18/02/2019 14:00,18/02/2019 14:00,0.084,0.006,0.099,8.266,,,,,,,,,,,,,
18/02/2019 15:00,18/02/2019 15:00,0.062,0.003,0.078,7.985,,,,,,,,,,,,,
18/02/2019 16:00,18/02/2019 16:00,0.02,0,0.034,7.001,,,,,,,,,,,,,
18/02/2019 17:00,18/02/2019 17:00,0,0,0,5.373,,,,,,,,,,,,,
18/02/2019 18:00,18/02/2019 18:00,0,0,0,4.891,,,,,,,,,,,,,
18/02/2019 19:00,18/02/2019 19:00,0,0,0,4.378,,,,,,,,,,,,,
18/02/2019 20:00,18/02/2019 20:00,0,0,0,3.908,,,,,,,,,,,,,
18/02/2019 21:00,18/02/2019 21:00,0,0,0,3.734,,,,,,,,,,,,,
18/02/2019 22:00,18/02/2019 22:00,0,0,0,3.591,,,,,,,,,,,,,
18/02/2019 23:00,18/02/2019 23:00,0,0,0,3.742,,,,,,,,,,,,,
19/02/2019 00:00,19/02/2019 00:00,0,0,0,3.963,,,,,,,,,,,,,
19/02/2019 01:00,19/02/2019 01:00,0,0,0,4.016,,,,,,,,,,,,,
19/02/2019 02:00,19/02/2019 02:00,0,0,0,4.104,,,,,,,,,,,,,
19/02/2019 03:00,19/02/2019 03:00,0,0,0,4.221,,,,,,,,,,,,,
19/02/2019 04:00,19/02/2019 04:00,0,0,0,4.312,,,,,,,,,,,,,
19/02/2019 05:00,19/02/2019 05:00,0,0,0,4.372,,,,,,,,,,,,,
19/02/2019 06:00,19/02/2019 06:00,0,0,0,4.334,,,,,,,,,,,,,
19/02/2019 07:00,19/02/2019 07:00,0.011,0.008,0.013,4.199,,,,,,,,,,,,,
19/02/2019 08:00,19/02/2019 08:00,0.068,0.025,0.061,4.716,,,,,,,,,,,,,
19/02/2019 09:00,19/02/2019 09:00,0.134,0.045,0.11,5.514,,,,,,,,,,,,,
19/02/2019 10:00,19/02/2019 10:00,0.223,0.092,0.157,6.642,,,,,,,,,,,,,
19/02/2019 11:00,19/02/2019 11:00,0.261,0.113,0.179,7.649,,,,,,,,,,,,,
19/02/2019 12:00,19/02/2019 12:00,0.229,0.079,0.179,8.27,,,,,,,,,,,,,
19/02/2019 13:00,19/02/2019 13:00,0.176,0.042,0.16,8.522,,,,,,,,,,,,,
19/02/2019 14:00,19/02/2019 14:00,0.125,0.02,0.128,8.519,,,,,,,,,,,,,
19/02/2019 15:00,19/02/2019 15:00,0.059,0.003,0.075,8.077,,,,,,,,,,,,,
19/02/2019 16:00,19/02/2019 16:00,0.01,0,0.021,7.143,,,,,,,,,,,,,
19/02/2019 17:00,19/02/2019 17:00,0,0,0,6.225,,,,,,,,,,,,,
19/02/2019 18:00,19/02/2019 18:00,0,0,0,5.735,,,,,,,,,,,,,
19/02/2019 19:00,19/02/2019 19:00,0,0,0,5.449,,,,,,,,,,,,,
19/02/2019 20:00,19/02/2019 20:00,0,0,0,5.221,,,,,,,,,,,,,
19/02/2019 21:00,19/02/2019 21:00,0,0,0,5.12,,,,,,,,,,,,,
19/02/2019 22:00,19/02/2019 22:00,0,0,0,5.109,,,,,,,,,,,,,
19/02/2019 23:00,19/02/2019 23:00,0,0,0,5.148,,,,,,,,,,,,,
20/02/2019 00:00,20/02/2019 00:00,0,0,0,5.174,,,,,,,,,,,,,
20/02/2019 01:00,20/02/2019 01:00,0,0,0,5.18,,,,,,,,,,,,,
20/02/2019 02:00,20/02/2019 02:00,0,0,0,5.119,,,,,,,,,,,,,
20/02/2019 03:00,20/02/2019 03:00,0,0,0,4.979,,,,,,,,,,,,,
20/02/2019 04:00,20/02/2019 04:00,0,0,0,4.849,,,,,,,,,,,,,
20/02/2019 05:00,20/02/2019 05:00,0,0,0,4.674,,,,,,,,,,,,,
20/02/2019 06:00,20/02/2019 06:00,0,0,0,4.526,,,,,,,,,,,,,
20/02/2019 07:00,20/02/2019 07:00,0.04,0.037,0.019,4.604,,,,,,,,,,,,,
20/02/2019 08:00,20/02/2019 08:00,0.156,0.105,0.073,5.721,,,,,,,,,,,,,
20/02/2019 09:00,20/02/2019 09:00,0.383,0.326,0.103,7.302,,,,,,,,,,,,,
20/02/2019 10:00,20/02/2019 10:00,0.476,0.434,0.109,9.041,,,,,,,,,,,,,
20/02/2019 11:00,20/02/2019 11:00,0.438,0.373,0.126,10.168,,,,,,,,,,,,,
20/02/2019 12:00,20/02/2019 12:00,0.391,0.316,0.129,10.761,,,,,,,,,,,,,
20/02/2019 13:00,20/02/2019 13:00,0.304,0.219,0.126,10.935,,,,,,,,,,,,,
20/02/2019 14:00,20/02/2019 14:00,0.18,0.087,0.121,10.677,,,,,,,,,,,,,
20/02/2019 15:00,20/02/2019 15:00,0.078,0.01,0.088,10.065,,,,,,,,,,,,,
20/02/2019 16:00,20/02/2019 16:00,0.018,0,0.031,9.079,,,,,,,,,,,,,
20/02/2019 17:00,20/02/2019 17:00,0,0,0,7.924,,,,,,,,,,,,,
20/02/2019 18:00,20/02/2019 18:00,0,0,0,7.17,,,,,,,,,,,,,
20/02/2019 19:00,20/02/2019 19:00,0,0,0,6.754,,,,,,,,,,,,,
20/02/2019 20:00,20/02/2019 20:00,0,0,0,6.394,,,,,,,,,,,,,
20/02/2019 21:00,20/02/2019 21:00,0,0,0,6.123,,,,,,,,,,,,,
20/02/2019 22:00,20/02/2019 22:00,0,0,0,6.056,,,,,,,,,,,,,
20/02/2019 23:00,20/02/2019 23:00,0,0,0,5.952,,,,,,,,,,,,,
21/02/2019 00:00,21/02/2019 00:00,0,0,0,5.961,,,,,,,,,,,,,
21/02/2019 01:00,21/02/2019 01:00,0,0,0,6.113,,,,,,,,,,,,,
21/02/2019 02:00,21/02/2019 02:00,0,0,0,6.292,,,,,,,,,,,,,
21/02/2019 03:00,21/02/2019 03:00,0,0,0,6.46,,,,,,,,,,,,,
21/02/2019 04:00,21/02/2019 04:00,0,0,0,6.529,,,,,,,,,,,,,
21/02/2019 05:00,21/02/2019 05:00,0,0,0,6.586,,,,,,,,,,,,,
21/02/2019 06:00,21/02/2019 06:00,0,0,0,6.612,,,,,,,,,,,,,
21/02/2019 07:00,21/02/2019 07:00,0.022,0.019,0.017,6.708,,,,,,,,,,,,,
21/02/2019 08:00,21/02/2019 08:00,0.099,0.052,0.067,7.328,,,,,,,,,,,,,
21/02/2019 09:00,21/02/2019 09:00,0.239,0.155,0.115,8.546,,,,,,,,,,,,,
21/02/2019 10:00,21/02/2019 10:00,0.515,0.5,0.097,10.477,,,,,,,,,,,,,
21/02/2019 11:00,21/02/2019 11:00,0.535,0.54,0.087,12.08,,,,,,,,,,,,,
21/02/2019 12:00,21/02/2019 12:00,0.465,0.452,0.089,13.001,,,,,,,,,,,,,
21/02/2019 13:00,21/02/2019 13:00,0.358,0.326,0.087,13.458,,,,,,,,,,,,,
21/02/2019 14:00,21/02/2019 14:00,0.223,0.179,0.079,13.374,,,,,,,,,,,,,
21/02/2019 15:00,21/02/2019 15:00,0.084,0.04,0.066,12.691,,,,,,,,,,,,,
21/02/2019 16:00,21/02/2019 16:00,0.023,0,0.038,10.313,,,,,,,,,,,,,
21/02/2019 17:00,21/02/2019 17:00,0,0,0.001,7.645,,,,,,,,,,,,,
21/02/2019 18:00,21/02/2019 18:00,0,0,0,6.992,,,,,,,,,,,,,
21/02/2019 19:00,21/02/2019 19:00,0,0,0,6.666,,,,,,,,,,,,,
21/02/2019 20:00,21/02/2019 20:00,0,0,0,6.307,,,,,,,,,,,,,
21/02/2019 21:00,21/02/2019 21:00,0,0,0,5.935,,,,,,,,,,,,,
21/02/2019 22:00,21/02/2019 22:00,0,0,0,5.811,,,,,,,,,,,,,
21/02/2019 23:00,21/02/2019 23:00,0,0,0,5.695,,,,,,,,,,,,,
22/02/2019 00:00,22/02/2019 00:00,0,0,0,5.415,,,,,,,,,,,,,
22/02/2019 01:00,22/02/2019 01:00,0,0,0,4.874,,,,,,,,,,,,,
22/02/2019 02:00,22/02/2019 02:00,0,0,0,4.733,,,,,,,,,,,,,
22/02/2019 03:00,22/02/2019 03:00,0,0,0,4.666,,,,,,,,,,,,,
22/02/2019 04:00,22/02/2019 04:00,0,0,0,4.614,,,,,,,,,,,,,
22/02/2019 05:00,22/02/2019 05:00,0,0,0,4.65,,,,,,,,,,,,,
22/02/2019 06:00,22/02/2019 06:00,0,0,0,4.508,,,,,,,,,,,,,
22/02/2019 07:00,22/02/2019 07:00,0.014,0.011,0.015,4.568,,,,,,,,,,,,,
22/02/2019 08:00,22/02/2019 08:00,0.079,0.034,0.063,5.216,,,,,,,,,,,,,
22/02/2019 09:00,22/02/2019 09:00,0.244,0.152,0.12,6.495,,,,,,,,,,,,,
22/02/2019 10:00,22/02/2019 10:00,0.427,0.36,0.122,8.246,,,,,,,,,,,,,
22/02/2019 11:00,22/02/2019 11:00,0.546,0.545,0.09,10.069,,,,,,,,,,,,,
22/02/2019 12:00,22/02/2019 12:00,0.487,0.48,0.084,11.533,,,,,,,,,,,,,
22/02/2019 13:00,22/02/2019 13:00,0.376,0.35,0.081,12.311,,,,,,,,,,,,,
22/02/2019 14:00,22/02/2019 14:00,0.232,0.191,0.076,12.425,,,,,,,,,,,,,
22/02/2019 15:00,22/02/2019 15:00,0.087,0.043,0.066,11.792,,,,,,,,,,,,,
22/02/2019 16:00,22/02/2019 16:00,0.025,0,0.039,9.556,,,,,,,,,,,,,
22/02/2019 17:00,22/02/2019 17:00,0,0,0.001,6.863,,,,,,,,,,,,,
22/02/2019 18:00,22/02/2019 18:00,0,0,0,6.121,,,,,,,,,,,,,
22/02/2019 19:00,22/02/2019 19:00,0,0,0,5.802,,,,,,,,,,,,,
22/02/2019 20:00,22/02/2019 20:00,0,0,0,6.002,,,,,,,,,,,,,
22/02/2019 21:00,22/02/2019 21:00,0,0,0,5.919,,,,,,,,,,,,,
22/02/2019 22:00,22/02/2019 22:00,0,0,0,5.551,,,,,,,,,,,,,
22/02/2019 23:00,22/02/2019 23:00,0,0,0,5.21,,,,,,,,,,,,,
23/02/2019 00:00,23/02/2019 00:00,0,0,0,4.91,,,,,,,,,,,,,
23/02/2019 01:00,23/02/2019 01:00,0,0,0,4.843,,,,,,,,,,,,,
23/02/2019 02:00,23/02/2019 02:00,0,0,0,4.832,,,,,,,,,,,,,
23/02/2019 03:00,23/02/2019 03:00,0,0,0,4.825,,,,,,,,,,,,,
23/02/2019 04:00,23/02/2019 04:00,0,0,0,4.916,,,,,,,,,,,,,
23/02/2019 05:00,23/02/2019 05:00,0,0,0,4.981,,,,,,,,,,,,,
23/02/2019 06:00,23/02/2019 06:00,0,0,0,4.997,,,,,,,,,,,,,
23/02/2019 07:00,23/02/2019 07:00,0.008,0.005,0.013,5.074,,,,,,,,,,,,,
23/02/2019 08:00,23/02/2019 08:00,0.041,0.01,0.047,5.51,,,,,,,,,,,,,
23/02/2019 09:00,23/02/2019 09:00,0.097,0.024,0.093,6.305,,,,,,,,,,,,,
23/02/2019 10:00,23/02/2019 10:00,0.345,0.234,0.153,8.189,,,,,,,,,,,,,
23/02/2019 11:00,23/02/2019 11:00,0.552,0.545,0.099,10.412,,,,,,,,,,,,,
23/02/2019 12:00,23/02/2019 12:00,0.485,0.47,0.094,12.131,,,,,,,,,,,,,
23/02/2019 13:00,23/02/2019 13:00,0.371,0.333,0.094,13.159,,,,,,,,,,,,,
23/02/2019 14:00,23/02/2019 14:00,0.228,0.171,0.093,13.514,,,,,,,,,,,,,
23/02/2019 15:00,23/02/2019 15:00,0.093,0.03,0.086,12.941,,,,,,,,,,,,,
23/02/2019 16:00,23/02/2019 16:00,0.028,0,0.043,10.513,,,,,,,,,,,,,
